TLAHUAC,4,2,9/21/2013
TLALPAN,35,4,9/21/2013
TLALPAN,30,4,9/21/2013
TLALPAN,31,3,9/21/2013
VENUSTIANO CARRANZA,2,7,9/21/2013
XOCHIMILCO,32,5,9/21/2013
AZCAPOTZALCO,19,1,9/23/2013
BENITO JUAREZ,51,4,9/23/2013
BENITO JUAREZ,45,2,9/23/2013
CUAUHTEMOC,6,3,9/23/2013
CUAUHTEMOC,8,1,9/23/2013
GUSTAVO A. MADERO,13,3,9/23/2013
IZTAPALAPA,26,3,9/23/2013
IZTAPALAPA,48,1,9/23/2013
TLAHUAC,4,13,9/23/2013
TLAHUAC,29,11,9/23/2013
AZCAPOTZALCO,36,1,9/24/2013
AZCAPOTZALCO,19,1,9/24/2013
CUAJIMALPA DE MORELOS,21,1,9/24/2013
CUAUHTEMOC,1,2,9/24/2013
CUAUHTEMOC,7,1,9/24/2013
CUAUHTEMOC,8,1,9/24/2013
GUSTAVO A. MADERO,13,3,9/24/2013
GUSTAVO A. MADERO,22,3,9/24/2013
GUSTAVO A. MADERO,23,1,9/24/2013
IZTACALCO,34,1,9/24/2013
IZTAPALAPA,26,3,9/24/2013
IZTAPALAPA,25,1,9/24/2013
IZTAPALAPA,48,1,9/24/2013
MIGUEL HIDALGO,16,4,9/24/2013
MIGUEL HIDALGO,9,2,9/24/2013
TLAHUAC,29,11,9/24/2013
TLAHUAC,4,1,9/24/2013
TLALPAN,31,1,9/24/2013
VENUSTIANO CARRANZA,2,5,9/24/2013
ALVARO OBREGON,17,5,9/25/2013
ALVARO OBREGON,18,5,9/25/2013
AZCAPOTZALCO,47,3,9/25/2013
AZCAPOTZALCO,19,1,9/25/2013
BENITO JUAREZ,51,3,9/25/2013
COYOACAN,20,10,9/25/2013
COYOACAN,37,4,9/25/2013
CUAJIMALPA DE MORELOS,44,4,9/25/2013
CUAJIMALPA DE MORELOS,21,2,9/25/2013
CUAUHTEMOC,7,3,9/25/2013
CUAUHTEMOC,8,2,9/25/2013
CUAUHTEMOC,6,1,9/25/2013
GUSTAVO A. MADERO,33,6,9/25/2013
GUSTAVO A. MADERO,22,3,9/25/2013
GUSTAVO A. MADERO,13,1,9/25/2013
GUSTAVO A. MADERO,50,1,9/25/2013
IZTACALCO,34,1,9/25/2013
IZTAPALAPA,25,8,9/25/2013
IZTAPALAPA,48,2,9/25/2013
IZTAPALAPA,26,1,9/25/2013
MIGUEL HIDALGO,9,1,9/25/2013
TLAHUAC,29,12,9/25/2013
TLAHUAC,4,4,9/25/2013
TLALPAN,35,4,9/25/2013
TLALPAN,30,4,9/25/2013
TLALPAN,31,1,9/25/2013
VENUSTIANO CARRANZA,2,4,9/25/2013
VENUSTIANO CARRANZA,3,2,9/25/2013
ALVARO OBREGON,17,6,9/26/2013
ALVARO OBREGON,18,5,9/26/2013
ALVARO OBREGON,46,1,9/26/2013
AZCAPOTZALCO,47,5,9/26/2013
AZCAPOTZALCO,36,2,9/26/2013
AZCAPOTZALCO,19,2,9/26/2013
BENITO JUAREZ,12,7,9/26/2013
BENITO JUAREZ,45,2,9/26/2013
BENITO JUAREZ,51,2,9/26/2013
COYOACAN,20,11,9/26/2013
COYOACAN,49,1,9/26/2013
CUAJIMALPA DE MORELOS,21,2,9/26/2013
CUAUHTEMOC,0,4,9/26/2013
CUAUHTEMOC,1,3,9/26/2013
CUAUHTEMOC,7,3,9/26/2013
CUAUHTEMOC,6,2,9/26/2013
CUAUHTEMOC,14,1,9/26/2013
CUAUHTEMOC,8,1,9/26/2013
GUSTAVO A. MADERO,50,5,9/26/2013
GUSTAVO A. MADERO,23,5,9/26/2013
GUSTAVO A. MADERO,22,2,9/26/2013
GUSTAVO A. MADERO,13,2,9/26/2013
IZTACALCO,34,2,9/26/2013
IZTAPALAPA,25,8,9/26/2013
IZTAPALAPA,26,3,9/26/2013
IZTAPALAPA,48,2,9/26/2013
MAGDALENA CONTRERAS,27,12,9/26/2013
MIGUEL HIDALGO,43,2,9/26/2013
TLAHUAC,29,15,9/26/2013
TLALPAN,31,5,9/26/2013
VENUSTIANO CARRANZA,2,3,9/26/2013
XOCHIMILCO,32,7,9/26/2013
ALVARO OBREGON,38,8,9/27/2013
ALVARO OBREGON,18,6,9/27/2013
ALVARO OBREGON,17,1,9/27/2013
ALVARO OBREGON,46,1,9/27/2013
AZCAPOTZALCO,19,10,9/27/2013
AZCAPOTZALCO,36,1,9/27/2013
BENITO JUAREZ,51,8,9/27/2013
COYOACAN,20,13,9/27/2013
COYOACAN,37,4,9/27/2013
COYOACAN,49,1,9/27/2013
CUAJIMALPA DE MORELOS,21,10,9/27/2013
CUAUHTEMOC,0,7,9/27/2013
CUAUHTEMOC,1,6,9/27/2013
CUAUHTEMOC,8,4,9/27/2013
CUAUHTEMOC,14,1,9/27/2013
CUAUHTEMOC,7,1,9/27/2013
GUSTAVO A. MADERO,13,16,9/27/2013
GUSTAVO A. MADERO,50,7,9/27/2013
GUSTAVO A. MADERO,23,5,9/27/2013
GUSTAVO A. MADERO,33,5,9/27/2013
GUSTAVO A. MADERO,22,4,9/27/2013
IZTACALCO,34,3,9/27/2013
IZTAPALAPA,40,13,9/27/2013
IZTAPALAPA,26,9,9/27/2013
IZTAPALAPA,25,9,9/27/2013
MAGDALENA CONTRERAS,27,2,9/27/2013
MIGUEL HIDALGO,9,6,9/27/2013
MIGUEL HIDALGO,42,3,9/27/2013
MILPA ALTA,28,6,9/27/2013
TLAHUAC,4,7,9/27/2013
TLAHUAC,29,6,9/27/2013
TLALPAN,35,7,9/27/2013
TLALPAN,30,3,9/27/2013
TLALPAN,31,2,9/27/2013
VENUSTIANO CARRANZA,2,4,9/27/2013
VENUSTIANO CARRANZA,3,3,9/27/2013
XOCHIMILCO,32,8,9/27/2013
ALVARO OBREGON,17,7,9/28/2013
ALVARO OBREGON,18,6,9/28/2013
AZCAPOTZALCO,19,3,9/28/2013
BENITO JUAREZ,45,5,9/28/2013
BENITO JUAREZ,51,2,9/28/2013
COYOACAN,20,9,9/28/2013
CUAJIMALPA DE MORELOS,21,2,9/28/2013
CUAUHTEMOC,1,4,9/28/2013
CUAUHTEMOC,8,4,9/28/2013
CUAUHTEMOC,14,3,9/28/2013
CUAUHTEMOC,0,3,9/28/2013
CUAUHTEMOC,7,2,9/28/2013
CUAUHTEMOC,6,1,9/28/2013
GUSTAVO A. MADERO,22,5,9/28/2013
GUSTAVO A. MADERO,33,4,9/28/2013
IZTACALCO,34,1,9/28/2013
IZTAPALAPA,26,6,9/28/2013
IZTAPALAPA,25,4,9/28/2013
MAGDALENA CONTRERAS,27,2,9/28/2013
MIGUEL HIDALGO,9,5,9/28/2013
MIGUEL HIDALGO,16,4,9/28/2013
TLAHUAC,4,2,9/28/2013
TLALPAN,35,5,9/28/2013
TLALPAN,30,5,9/28/2013
TLALPAN,31,4,9/28/2013
VENUSTIANO CARRANZA,2,5,9/28/2013
XOCHIMILCO,32,3,9/28/2013
CUAUHTEMOC,0,1,9/29/2013
ALVARO OBREGON,18,1,9/30/2013
AZCAPOTZALCO,19,1,9/30/2013
BENITO JUAREZ,10,1,9/30/2013
BENITO JUAREZ,51,1,9/30/2013
CUAUHTEMOC,1,4,9/30/2013
CUAUHTEMOC,7,3,9/30/2013
CUAUHTEMOC,6,2,9/30/2013
CUAUHTEMOC,8,1,9/30/2013
GUSTAVO A. MADERO,33,1,9/30/2013
IZTAPALAPA,26,2,9/30/2013
MIGUEL HIDALGO,9,2,9/30/2013
TLALPAN,31,2,9/30/2013
VENUSTIANO CARRANZA,2,1,9/30/2013
XOCHIMILCO,32,1,9/30/2013
AZCAPOTZALCO,19,1,10/1/2013
BENITO JUAREZ,51,3,10/1/2013
BENITO JUAREZ,10,2,10/1/2013
COYOACAN,20,11,10/1/2013
CUAUHTEMOC,7,2,10/1/2013
CUAUHTEMOC,1,2,10/1/2013
CUAUHTEMOC,8,1,10/1/2013
GUSTAVO A. MADERO,13,7,10/1/2013
GUSTAVO A. MADERO,22,1,10/1/2013
IZTACALCO,34,1,10/1/2013
IZTAPALAPA,25,1,10/1/2013
IZTAPALAPA,26,1,10/1/2013
MIGUEL HIDALGO,16,3,10/1/2013
TLALPAN,31,2,10/1/2013
TLALPAN,30,1,10/1/2013
VENUSTIANO CARRANZA,2,3,10/1/2013
ALVARO OBREGON,18,6,10/2/2013
ALVARO OBREGON,17,2,10/2/2013
ALVARO OBREGON,38,1,10/2/2013
BENITO JUAREZ,51,4,10/2/2013
BENITO JUAREZ,10,2,10/2/2013
COYOACAN,20,9,10/2/2013
COYOACAN,37,2,10/2/2013
COYOACAN,49,1,10/2/2013
CUAJIMALPA DE MORELOS,21,1,10/2/2013
CUAUHTEMOC,1,2,10/2/2013
CUAUHTEMOC,0,1,10/2/2013
GUSTAVO A. MADERO,33,4,10/2/2013
GUSTAVO A. MADERO,13,1,10/2/2013
GUSTAVO A. MADERO,22,1,10/2/2013
GUSTAVO A. MADERO,23,1,10/2/2013
IZTACALCO,34,1,10/2/2013
IZTAPALAPA,25,8,10/2/2013
IZTAPALAPA,40,2,10/2/2013
IZTAPALAPA,26,1,10/2/2013
TLAHUAC,4,1,10/2/2013
TLALPAN,30,4,10/2/2013
TLALPAN,35,3,10/2/2013
TLALPAN,31,1,10/2/2013
VENUSTIANO CARRANZA,3,3,10/2/2013
ALVARO OBREGON,18,6,10/3/2013
ALVARO OBREGON,17,4,10/3/2013
AZCAPOTZALCO,47,4,10/3/2013
AZCAPOTZALCO,36,2,10/3/2013
AZCAPOTZALCO,19,2,10/3/2013
BENITO JUAREZ,12,6,10/3/2013
BENITO JUAREZ,51,3,10/3/2013
BENITO JUAREZ,10,2,10/3/2013
COYOACAN,20,10,10/3/2013
COYOACAN,49,6,10/3/2013
CUAJIMALPA DE MORELOS,44,2,10/3/2013
CUAJIMALPA DE MORELOS,21,1,10/3/2013
CUAUHTEMOC,0,5,10/3/2013
CUAUHTEMOC,1,3,10/3/2013
CUAUHTEMOC,8,2,10/3/2013
CUAUHTEMOC,7,2,10/3/2013
CUAUHTEMOC,6,1,10/3/2013
GUSTAVO A. MADERO,13,6,10/3/2013
GUSTAVO A. MADERO,50,5,10/3/2013
GUSTAVO A. MADERO,23,5,10/3/2013
GUSTAVO A. MADERO,22,3,10/3/2013
GUSTAVO A. MADERO,33,1,10/3/2013
IZTACALCO,24,2,10/3/2013
IZTACALCO,34,2,10/3/2013
IZTAPALAPA,25,6,10/3/2013
MAGDALENA CONTRERAS,27,6,10/3/2013
MIGUEL HIDALGO,16,2,10/3/2013
MIGUEL HIDALGO,9,2,10/3/2013
MIGUEL HIDALGO,42,1,10/3/2013
TLALPAN,31,8,10/3/2013
TLALPAN,30,6,10/3/2013
VENUSTIANO CARRANZA,2,5,10/3/2013
XOCHIMILCO,32,9,10/3/2013
ALVARO OBREGON,18,6,10/4/2013
ALVARO OBREGON,38,5,10/4/2013
ALVARO OBREGON,17,2,10/4/2013
AZCAPOTZALCO,36,5,10/4/2013
AZCAPOTZALCO,19,4,10/4/2013
BENITO JUAREZ,10,7,10/4/2013
BENITO JUAREZ,51,6,10/4/2013
BENITO JUAREZ,45,3,10/4/2013
COYOACAN,20,13,10/4/2013
COYOACAN,37,4,10/4/2013
COYOACAN,49,1,10/4/2013
CUAJIMALPA DE MORELOS,21,5,10/4/2013
CUAJIMALPA DE MORELOS,44,3,10/4/2013
CUAUHTEMOC,0,8,10/4/2013
CUAUHTEMOC,1,5,10/4/2013
CUAUHTEMOC,8,4,10/4/2013
CUAUHTEMOC,14,2,10/4/2013
CUAUHTEMOC,7,1,10/4/2013
GUSTAVO A. MADERO,13,8,10/4/2013
GUSTAVO A. MADERO,33,7,10/4/2013
GUSTAVO A. MADERO,50,6,10/4/2013
GUSTAVO A. MADERO,23,4,10/4/2013
GUSTAVO A. MADERO,22,3,10/4/2013
IZTACALCO,34,7,10/4/2013
IZTACALCO,24,3,10/4/2013
IZTAPALAPA,26,18,10/4/2013
IZTAPALAPA,40,14,10/4/2013
IZTAPALAPA,25,8,10/4/2013
MIGUEL HIDALGO,9,2,10/4/2013
MIGUEL HIDALGO,11,1,10/4/2013
MILPA ALTA,28,7,10/4/2013
TLAHUAC,4,4,10/4/2013
TLAHUAC,29,2,10/4/2013
TLALPAN,35,6,10/4/2013
TLALPAN,31,5,10/4/2013
TLALPAN,30,4,10/4/2013
VENUSTIANO CARRANZA,2,8,10/4/2013
VENUSTIANO CARRANZA,3,5,10/4/2013
XOCHIMILCO,32,9,10/4/2013
ALVARO OBREGON,17,5,10/5/2013
ALVARO OBREGON,38,5,10/5/2013
ALVARO OBREGON,46,1,10/5/2013
AZCAPOTZALCO,19,5,10/5/2013
AZCAPOTZALCO,36,3,10/5/2013
BENITO JUAREZ,10,5,10/5/2013
BENITO JUAREZ,45,4,10/5/2013
COYOACAN,20,8,10/5/2013
CUAJIMALPA DE MORELOS,21,5,10/5/2013
CUAUHTEMOC,0,6,10/5/2013
CUAUHTEMOC,1,4,10/5/2013
CUAUHTEMOC,8,3,10/5/2013
CUAUHTEMOC,7,3,10/5/2013
CUAUHTEMOC,14,1,10/5/2013
GUSTAVO A. MADERO,23,8,10/5/2013
GUSTAVO A. MADERO,33,5,10/5/2013
GUSTAVO A. MADERO,22,3,10/5/2013
GUSTAVO A. MADERO,50,3,10/5/2013
IZTACALCO,24,5,10/5/2013
IZTAPALAPA,26,7,10/5/2013
IZTAPALAPA,25,5,10/5/2013
MAGDALENA CONTRERAS,27,1,10/5/2013
MIGUEL HIDALGO,11,7,10/5/2013
MIGUEL HIDALGO,9,4,10/5/2013
MIGUEL HIDALGO,16,3,10/5/2013
MIGUEL HIDALGO,42,1,10/5/2013
MILPA ALTA,28,1,10/5/2013
TLAHUAC,29,3,10/5/2013
TLAHUAC,4,1,10/5/2013
TLALPAN,35,5,10/5/2013
TLALPAN,31,4,10/5/2013
TLALPAN,5,1,10/5/2013
VENUSTIANO CARRANZA,2,3,10/5/2013
XOCHIMILCO,32,5,10/5/2013
TLALPAN,35,1,10/6/2013
ALVARO OBREGON,17,2,10/7/2013
AZCAPOTZALCO,19,1,10/7/2013
BENITO JUAREZ,51,6,10/7/2013
BENITO JUAREZ,45,1,10/7/2013
CUAJIMALPA DE MORELOS,21,1,10/7/2013
CUAJIMALPA DE MORELOS,44,1,10/7/2013
CUAUHTEMOC,1,3,10/7/2013
CUAUHTEMOC,0,1,10/7/2013
GUSTAVO A. MADERO,50,2,10/7/2013
IZTACALCO,34,2,10/7/2013
IZTAPALAPA,48,3,10/7/2013
IZTAPALAPA,26,1,10/7/2013
MIGUEL HIDALGO,9,2,10/7/2013
MIGUEL HIDALGO,42,1,10/7/2013
TLALPAN,31,2,10/7/2013
TLALPAN,5,1,10/7/2013
VENUSTIANO CARRANZA,2,2,10/7/2013
AZCAPOTZALCO,19,2,10/8/2013
AZCAPOTZALCO,47,1,10/8/2013
BENITO JUAREZ,10,3,10/8/2013
BENITO JUAREZ,51,1,10/8/2013
CUAJIMALPA DE MORELOS,21,1,10/8/2013
CUAUHTEMOC,8,1,10/8/2013
CUAUHTEMOC,1,1,10/8/2013
CUAUHTEMOC,7,1,10/8/2013
GUSTAVO A. MADERO,13,5,10/8/2013
GUSTAVO A. MADERO,22,1,10/8/2013
IZTACALCO,34,1,10/8/2013
IZTAPALAPA,48,4,10/8/2013
MIGUEL HIDALGO,9,5,10/8/2013
MIGUEL HIDALGO,16,5,10/8/2013
VENUSTIANO CARRANZA,2,3,10/8/2013
VENUSTIANO CARRANZA,3,2,10/8/2013
ALVARO OBREGON,17,3,10/9/2013
AZCAPOTZALCO,19,3,10/9/2013
AZCAPOTZALCO,47,1,10/9/2013
BENITO JUAREZ,51,4,10/9/2013
BENITO JUAREZ,10,2,10/9/2013
COYOACAN,20,10,10/9/2013
COYOACAN,37,2,10/9/2013
CUAJIMALPA DE MORELOS,21,3,10/9/2013
CUAUHTEMOC,1,2,10/9/2013
CUAUHTEMOC,8,1,10/9/2013
CUAUHTEMOC,7,1,10/9/2013
GUSTAVO A. MADERO,33,6,10/9/2013
GUSTAVO A. MADERO,50,5,10/9/2013
GUSTAVO A. MADERO,23,5,10/9/2013
GUSTAVO A. MADERO,13,4,10/9/2013
GUSTAVO A. MADERO,22,4,10/9/2013
IZTACALCO,24,5,10/9/2013
IZTACALCO,34,3,10/9/2013
IZTAPALAPA,25,9,10/9/2013
IZTAPALAPA,26,3,10/9/2013
MIGUEL HIDALGO,9,4,10/9/2013
MIGUEL HIDALGO,11,2,10/9/2013
MILPA ALTA,28,1,10/9/2013
TLAHUAC,29,3,10/9/2013
TLALPAN,30,5,10/9/2013
TLALPAN,31,3,10/9/2013
TLALPAN,35,1,10/9/2013
VENUSTIANO CARRANZA,2,4,10/9/2013
VENUSTIANO CARRANZA,3,4,10/9/2013
ALVARO OBREGON,17,4,10/10/2013
ALVARO OBREGON,46,1,10/10/2013
AZCAPOTZALCO,47,5,10/10/2013
AZCAPOTZALCO,36,2,10/10/2013
BENITO JUAREZ,12,5,10/10/2013
BENITO JUAREZ,10,4,10/10/2013
BENITO JUAREZ,51,2,10/10/2013
COYOACAN,20,10,10/10/2013
COYOACAN,49,7,10/10/2013
CUAJIMALPA DE MORELOS,21,3,10/10/2013
CUAJIMALPA DE MORELOS,44,1,10/10/2013
CUAUHTEMOC,0,5,10/10/2013
CUAUHTEMOC,6,1,10/10/2013
CUAUHTEMOC,7,1,10/10/2013
CUAUHTEMOC,1,1,10/10/2013
GUSTAVO A. MADERO,50,5,10/10/2013
GUSTAVO A. MADERO,22,4,10/10/2013
GUSTAVO A. MADERO,23,1,10/10/2013
GUSTAVO A. MADERO,33,1,10/10/2013
GUSTAVO A. MADERO,13,1,10/10/2013
IZTACALCO,24,6,10/10/2013
IZTACALCO,34,5,10/10/2013
IZTAPALAPA,25,8,10/10/2013
IZTAPALAPA,26,3,10/10/2013
IZTAPALAPA,40,2,10/10/2013
MAGDALENA CONTRERAS,27,5,10/10/2013
MIGUEL HIDALGO,11,4,10/10/2013
MIGUEL HIDALGO,16,1,10/10/2013
MIGUEL HIDALGO,42,1,10/10/2013
MIGUEL HIDALGO,9,1,10/10/2013
TLAHUAC,29,7,10/10/2013
TLALPAN,30,5,10/10/2013
TLALPAN,31,2,10/10/2013
VENUSTIANO CARRANZA,2,5,10/10/2013
XOCHIMILCO,32,3,10/10/2013
ALVARO OBREGON,38,7,10/11/2013
ALVARO OBREGON,17,2,10/11/2013
AZCAPOTZALCO,19,4,10/11/2013
AZCAPOTZALCO,36,3,10/11/2013
BENITO JUAREZ,51,8,10/11/2013
BENITO JUAREZ,45,7,10/11/2013
BENITO JUAREZ,10,4,10/11/2013
COYOACAN,20,15,10/11/2013
COYOACAN,37,4,10/11/2013
COYOACAN,49,2,10/11/2013
CUAJIMALPA DE MORELOS,21,5,10/11/2013
CUAUHTEMOC,1,8,10/11/2013
CUAUHTEMOC,0,8,10/11/2013
CUAUHTEMOC,8,4,10/11/2013
CUAUHTEMOC,7,2,10/11/2013
CUAUHTEMOC,14,2,10/11/2013
CUAUHTEMOC,6,2,10/11/2013
GUSTAVO A. MADERO,13,6,10/11/2013
GUSTAVO A. MADERO,33,6,10/11/2013
GUSTAVO A. MADERO,22,4,10/11/2013
GUSTAVO A. MADERO,50,3,10/11/2013
GUSTAVO A. MADERO,23,2,10/11/2013
IZTACALCO,34,5,10/11/2013
IZTAPALAPA,26,15,10/11/2013
IZTAPALAPA,25,9,10/11/2013
IZTAPALAPA,40,9,10/11/2013
IZTAPALAPA,48,1,10/11/2013
MIGUEL HIDALGO,9,5,10/11/2013
MIGUEL HIDALGO,16,3,10/11/2013
MIGUEL HIDALGO,11,1,10/11/2013
MILPA ALTA,28,6,10/11/2013
TLAHUAC,4,4,10/11/2013
TLAHUAC,29,1,10/11/2013
TLALPAN,35,9,10/11/2013
TLALPAN,30,4,10/11/2013
TLALPAN,31,3,10/11/2013
VENUSTIANO CARRANZA,3,10,10/11/2013
VENUSTIANO CARRANZA,2,8,10/11/2013
XOCHIMILCO,32,7,10/11/2013
ALVARO OBREGON,17,5,10/12/2013
ALVARO OBREGON,38,4,10/12/2013
AZCAPOTZALCO,19,5,10/12/2013
AZCAPOTZALCO,36,4,10/12/2013
BENITO JUAREZ,45,5,10/12/2013
BENITO JUAREZ,10,3,10/12/2013
COYOACAN,20,11,10/12/2013
CUAJIMALPA DE MORELOS,21,2,10/12/2013
CUAUHTEMOC,1,5,10/12/2013
CUAUHTEMOC,0,4,10/12/2013
CUAUHTEMOC,8,3,10/12/2013
CUAUHTEMOC,7,1,10/12/2013
CUAUHTEMOC,14,1,10/12/2013
GUSTAVO A. MADERO,22,4,10/12/2013
GUSTAVO A. MADERO,50,4,10/12/2013
GUSTAVO A. MADERO,23,2,10/12/2013
GUSTAVO A. MADERO,33,1,10/12/2013
IZTACALCO,24,2,10/12/2013
IZTAPALAPA,26,7,10/12/2013
IZTAPALAPA,25,5,10/12/2013
IZTAPALAPA,40,4,10/12/2013
MIGUEL HIDALGO,16,2,10/12/2013
MIGUEL HIDALGO,11,2,10/12/2013
TLAHUAC,29,2,10/12/2013
TLALPAN,35,7,10/12/2013
TLALPAN,30,6,10/12/2013
TLALPAN,31,2,10/12/2013
VENUSTIANO CARRANZA,2,3,10/12/2013
XOCHIMILCO,32,6,10/12/2013
IZTAPALAPA,26,1,10/13/2013
MIGUEL HIDALGO,16,1,10/13/2013
ALVARO OBREGON,18,1,10/14/2013
BENITO JUAREZ,51,5,10/14/2013
BENITO JUAREZ,45,3,10/14/2013
BENITO JUAREZ,10,2,10/14/2013
CUAJIMALPA DE MORELOS,44,4,10/14/2013
CUAJIMALPA DE MORELOS,21,1,10/14/2013
CUAUHTEMOC,1,4,10/14/2013
CUAUHTEMOC,0,2,10/14/2013
GUSTAVO A. MADERO,13,1,10/14/2013
GUSTAVO A. MADERO,23,1,10/14/2013
GUSTAVO A. MADERO,50,1,10/14/2013
IZTACALCO,34,2,10/14/2013
IZTAPALAPA,26,4,10/14/2013
IZTAPALAPA,40,3,10/14/2013
MIGUEL HIDALGO,41,2,10/14/2013
MIGUEL HIDALGO,11,1,10/14/2013
TLALPAN,31,1,10/14/2013
VENUSTIANO CARRANZA,2,1,10/14/2013
ALVARO OBREGON,46,1,10/15/2013
AZCAPOTZALCO,19,1,10/15/2013
BENITO JUAREZ,12,6,10/15/2013
BENITO JUAREZ,10,2,10/15/2013
BENITO JUAREZ,51,1,10/15/2013
COYOACAN,49,1,10/15/2013
CUAJIMALPA DE MORELOS,21,1,10/15/2013
CUAUHTEMOC,7,4,10/15/2013
CUAUHTEMOC,8,3,10/15/2013
CUAUHTEMOC,1,3,10/15/2013
GUSTAVO A. MADERO,13,8,10/15/2013
GUSTAVO A. MADERO,33,2,10/15/2013
IZTACALCO,34,2,10/15/2013
IZTAPALAPA,26,3,10/15/2013
IZTAPALAPA,40,1,10/15/2013
MIGUEL HIDALGO,9,5,10/15/2013
MIGUEL HIDALGO,16,4,10/15/2013
MIGUEL HIDALGO,11,3,10/15/2013
MIGUEL HIDALGO,42,1,10/15/2013
VENUSTIANO CARRANZA,2,5,10/15/2013
VENUSTIANO CARRANZA,3,3,10/15/2013
ALVARO OBREGON,18,5,10/16/2013
ALVARO OBREGON,17,3,10/16/2013
BENITO JUAREZ,10,5,10/16/2013
BENITO JUAREZ,51,1,10/16/2013
COYOACAN,20,13,10/16/2013
COYOACAN,49,3,10/16/2013
CUAJIMALPA DE MORELOS,21,2,10/16/2013
CUAUHTEMOC,1,5,10/16/2013
CUAUHTEMOC,7,3,10/16/2013
GUSTAVO A. MADERO,33,5,10/16/2013
GUSTAVO A. MADERO,22,4,10/16/2013
GUSTAVO A. MADERO,13,3,10/16/2013
GUSTAVO A. MADERO,23,3,10/16/2013
IZTACALCO,24,4,10/16/2013
IZTACALCO,34,2,10/16/2013
IZTAPALAPA,25,9,10/16/2013
IZTAPALAPA,26,4,10/16/2013
IZTAPALAPA,40,1,10/16/2013
MIGUEL HIDALGO,9,3,10/16/2013
TLAHUAC,29,7,10/16/2013
TLAHUAC,4,2,10/16/2013
TLALPAN,35,5,10/16/2013
TLALPAN,30,5,10/16/2013
TLALPAN,31,3,10/16/2013
VENUSTIANO CARRANZA,2,4,10/16/2013
XOCHIMILCO,32,1,10/16/2013
ALVARO OBREGON,17,7,10/17/2013
ALVARO OBREGON,18,4,10/17/2013
AZCAPOTZALCO,47,7,10/17/2013
AZCAPOTZALCO,36,1,10/17/2013
BENITO JUAREZ,10,7,10/17/2013
BENITO JUAREZ,12,6,10/17/2013
BENITO JUAREZ,51,4,10/17/2013
BENITO JUAREZ,45,2,10/17/2013
COYOACAN,20,12,10/17/2013
CUAJIMALPA DE MORELOS,44,2,10/17/2013
CUAJIMALPA DE MORELOS,21,1,10/17/2013
CUAUHTEMOC,0,7,10/17/2013
CUAUHTEMOC,6,3,10/17/2013
CUAUHTEMOC,7,2,10/17/2013
CUAUHTEMOC,14,1,10/17/2013
CUAUHTEMOC,8,1,10/17/2013
GUSTAVO A. MADERO,50,6,10/17/2013
GUSTAVO A. MADERO,22,5,10/17/2013
GUSTAVO A. MADERO,23,4,10/17/2013
GUSTAVO A. MADERO,13,3,10/17/2013
IZTACALCO,34,5,10/17/2013
IZTACALCO,24,3,10/17/2013
IZTAPALAPA,25,9,10/17/2013
IZTAPALAPA,26,7,10/17/2013
IZTAPALAPA,40,1,10/17/2013
MAGDALENA CONTRERAS,27,9,10/17/2013
MIGUEL HIDALGO,16,2,10/17/2013
MIGUEL HIDALGO,11,2,10/17/2013
TLAHUAC,29,5,10/17/2013
TLALPAN,30,3,10/17/2013
TLALPAN,31,1,10/17/2013
VENUSTIANO CARRANZA,2,4,10/17/2013
XOCHIMILCO,32,9,10/17/2013
ALVARO OBREGON,38,8,10/18/2013
ALVARO OBREGON,18,7,10/18/2013
ALVARO OBREGON,46,4,10/18/2013
AZCAPOTZALCO,19,5,10/18/2013
AZCAPOTZALCO,36,2,10/18/2013
BENITO JUAREZ,51,10,10/18/2013
BENITO JUAREZ,45,4,10/18/2013
BENITO JUAREZ,10,4,10/18/2013
COYOACAN,20,17,10/18/2013
COYOACAN,37,5,10/18/2013
COYOACAN,49,5,10/18/2013
CUAJIMALPA DE MORELOS,21,6,10/18/2013
CUAJIMALPA DE MORELOS,44,4,10/18/2013
CUAUHTEMOC,1,10,10/18/2013
CUAUHTEMOC,0,8,10/18/2013
CUAUHTEMOC,8,7,10/18/2013
CUAUHTEMOC,14,2,10/18/2013
CUAUHTEMOC,7,1,10/18/2013
GUSTAVO A. MADERO,23,10,10/18/2013
GUSTAVO A. MADERO,50,7,10/18/2013
GUSTAVO A. MADERO,13,5,10/18/2013
GUSTAVO A. MADERO,22,2,10/18/2013
GUSTAVO A. MADERO,33,1,10/18/2013
IZTACALCO,34,5,10/18/2013
IZTACALCO,24,3,10/18/2013
IZTAPALAPA,26,16,10/18/2013
IZTAPALAPA,40,15,10/18/2013
IZTAPALAPA,25,10,10/18/2013
MIGUEL HIDALGO,11,5,10/18/2013
MIGUEL HIDALGO,9,4,10/18/2013
MIGUEL HIDALGO,43,1,10/18/2013
MILPA ALTA,28,8,10/18/2013
TLAHUAC,4,4,10/18/2013
TLAHUAC,29,1,10/18/2013
TLALPAN,35,9,10/18/2013
TLALPAN,30,4,10/18/2013
TLALPAN,5,3,10/18/2013
TLALPAN,31,1,10/18/2013
VENUSTIANO CARRANZA,2,10,10/18/2013
VENUSTIANO CARRANZA,3,5,10/18/2013
XOCHIMILCO,32,9,10/18/2013
ALVARO OBREGON,38,7,10/19/2013
ALVARO OBREGON,18,6,10/19/2013
ALVARO OBREGON,17,5,10/19/2013
AZCAPOTZALCO,19,7,10/19/2013
